 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
    40	   9	    0.240099999999997E+01	    0.944745741083392E+02	    0.239244320235741E-03	    0.732492702485186E-03	    0.496113536193749E-04	    0.833100163011874E-04	    0.210382857353324E+01	    0.638888622276972E-01	    0.182631195025971E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240149999999997E+01	    0.944745741083392E+02	    0.239610566586984E-03	    0.732492702485186E-03	    0.496530086275257E-04	    0.833100163011874E-04	    0.210420706522405E+01	    0.638888622276972E-01	    0.182631195025971E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240199999999997E+01	    0.944745741083392E+02	    0.239976812353846E-03	    0.732491533720147E-03	    0.496946702693494E-04	    0.833232836478506E-04	    0.210458557699813E+01	    0.638888622188611E-01	    0.182631195105547E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240199999999997E+01	    0.944745741083392E+02	    0.239976812353846E-03	    0.732491533720147E-03	    0.496946702693494E-04	    0.833232836478506E-04	    0.210458557699813E+01	    0.638888622188611E-01	    0.182631195105547E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240249999999997E+01	    0.944745741083392E+02	    0.240343058120705E-03	    0.732491533720147E-03	    0.497363319111733E-04	    0.833232836478506E-04	    0.210496408877221E+01	    0.638888622188611E-01	    0.182631195105547E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240299999999997E+01	    0.944745741083392E+02	    0.240709303300327E-03	    0.732490359244384E-03	    0.497780001481097E-04	    0.833364738728212E-04	    0.210534262055969E+01	    0.638888622102581E-01	    0.182631195186091E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240299999999997E+01	    0.944745741083392E+02	    0.240709303300327E-03	    0.732490359244384E-03	    0.497780001481097E-04	    0.833364738728212E-04	    0.210534262055969E+01	    0.638888622102581E-01	    0.182631195186091E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240349999999997E+01	    0.944745741083392E+02	    0.241075548479950E-03	    0.732490359244384E-03	    0.498196683850462E-04	    0.833364738728212E-04	    0.210572115234715E+01	    0.638888622102581E-01	    0.182631195186091E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240399999999997E+01	    0.944745741083392E+02	    0.241441793069432E-03	    0.732489178965977E-03	    0.498613431780899E-04	    0.833495860869809E-04	    0.210609970407756E+01	    0.638888622019194E-01	    0.182631195267776E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240399999999997E+01	    0.944745741083392E+02	    0.241441793069432E-03	    0.732489178965977E-03	    0.498613431780899E-04	    0.833495860869809E-04	    0.210609970407756E+01	    0.638888622019194E-01	    0.182631195267776E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240449999999997E+01	    0.944745741083392E+02	    0.241808037658915E-03	    0.732489178965977E-03	    0.499030179711335E-04	    0.833495860869809E-04	    0.210647825580794E+01	    0.638888622019194E-01	    0.182631195267776E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240499999999997E+01	    0.944745741083392E+02	    0.242174281656323E-03	    0.732487994813353E-03	    0.499446992813206E-04	    0.833626203750468E-04	    0.210685682741081E+01	    0.638888621938520E-01	    0.182631195350640E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240499999999997E+01	    0.944745741083392E+02	    0.242174281656323E-03	    0.732487994813353E-03	    0.499446992813206E-04	    0.833626203750468E-04	    0.210685682741081E+01	    0.638888621938520E-01	    0.182631195350640E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240549999999997E+01	    0.944745741083392E+02	    0.242540525653729E-03	    0.732487994813353E-03	    0.499863805915084E-04	    0.833626203750468E-04	    0.210723539901366E+01	    0.638888621938520E-01	    0.182631195350640E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240599999999997E+01	    0.944745741083392E+02	    0.242906769057502E-03	    0.732486807544714E-03	    0.500280683800033E-04	    0.833755769900108E-04	    0.210761399041826E+01	    0.638888621860768E-01	    0.182631195434826E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240599999999997E+01	    0.944745741083392E+02	    0.242906769057502E-03	    0.732486807544714E-03	    0.500280683800033E-04	    0.833755769900108E-04	    0.210761399041826E+01	    0.638888621860768E-01	    0.182631195434826E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240649999999997E+01	    0.944745741083392E+02	    0.243273012461274E-03	    0.732486807544714E-03	    0.500697561684985E-04	    0.833755769900108E-04	    0.210799258182286E+01	    0.638888621860768E-01	    0.182631195434826E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240699999999997E+01	    0.944745741083392E+02	    0.243639255269617E-03	    0.732485616689566E-03	    0.501114503973439E-04	    0.833884576911938E-04	    0.210837119295870E+01	    0.638888621785930E-01	    0.182631195520315E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240699999999997E+01	    0.944745741083392E+02	    0.243639255269617E-03	    0.732485616689566E-03	    0.501114503973439E-04	    0.833884576911938E-04	    0.210837119295870E+01	    0.638888621785930E-01	    0.182631195520315E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240749999999997E+01	    0.944745741083392E+02	    0.244005498077963E-03	    0.732485616689566E-03	    0.501531446261897E-04	    0.833884576911938E-04	    0.210874980409455E+01	    0.638888621785930E-01	    0.182631195520315E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240799999999997E+01	    0.944745741083392E+02	    0.244371740289341E-03	    0.732484422753997E-03	    0.501948452573876E-04	    0.834012623964997E-04	    0.210912843489162E+01	    0.638888621713857E-01	    0.182631195607024E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240799999999997E+01	    0.944745741083392E+02	    0.244371740289341E-03	    0.732484422753997E-03	    0.501948452573876E-04	    0.834012623964997E-04	    0.210912843489162E+01	    0.638888621713857E-01	    0.182631195607024E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240849999999997E+01	    0.944745741083392E+02	    0.244737982500718E-03	    0.732484422753997E-03	    0.502365458885859E-04	    0.834012623964997E-04	    0.210950706568869E+01	    0.638888621713857E-01	    0.182631195607024E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240899999999997E+01	    0.944745741083392E+02	    0.245104224114607E-03	    0.732483227779113E-03	    0.502782528841391E-04	    0.834139911053835E-04	    0.210988571607587E+01	    0.638888621645136E-01	    0.182631195695279E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240899999999997E+01	    0.944745741083392E+02	    0.245104224114607E-03	    0.732483227779113E-03	    0.502782528841391E-04	    0.834139911053835E-04	    0.210988571607587E+01	    0.638888621645136E-01	    0.182631195695279E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240949999999997E+01	    0.944745741083392E+02	    0.245470465728496E-03	    0.732483227779113E-03	    0.503199598796913E-04	    0.834139911053835E-04	    0.211026436646305E+01	    0.638888621645136E-01	    0.182631195695279E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240999999999997E+01	    0.944745741083392E+02	    0.245836706744757E-03	    0.732482032521528E-03	    0.503616732025651E-04	    0.834266457473525E-04	    0.211064303637068E+01	    0.638888621579138E-01	    0.182631195784746E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.240999999999997E+01	    0.944745741083392E+02	    0.245836706744757E-03	    0.732482032521528E-03	    0.503616732025651E-04	    0.834266457473525E-04	    0.211064303637068E+01	    0.638888621579138E-01	    0.182631195784746E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241049999999997E+01	    0.944745741083392E+02	    0.246202947761018E-03	    0.732482032521528E-03	    0.504033865254386E-04	    0.834266457473525E-04	    0.211102170627833E+01	    0.638888621579138E-01	    0.182631195784746E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241099999999997E+01	    0.944745741083392E+02	    0.246569188190754E-03	    0.732480859471318E-03	    0.504451061338948E-04	    0.834392169119595E-04	    0.211140039567098E+01	    0.638888621503618E-01	    0.182631195868377E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.241099999999997E+01	    0.944745741083392E+02	    0.246569188190754E-03	    0.732480859471318E-03	    0.504451061338948E-04	    0.834392169119595E-04	    0.211140039567098E+01	    0.638888621503618E-01	    0.182631195868377E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241149999999997E+01	    0.944745741083392E+02	    0.246935428620488E-03	    0.732480859471318E-03	    0.504868257423507E-04	    0.834392169119595E-04	    0.211177908506361E+01	    0.638888621503618E-01	    0.182631195868377E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241199999999997E+01	    0.944745741083392E+02	    0.247301668460446E-03	    0.732479679918133E-03	    0.505285516003315E-04	    0.834517159613454E-04	    0.211215779387304E+01	    0.638888621430364E-01	    0.182631195952923E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.241199999999997E+01	    0.944745741083392E+02	    0.247301668460446E-03	    0.732479679918133E-03	    0.505285516003315E-04	    0.834517159613454E-04	    0.211215779387304E+01	    0.638888621430364E-01	    0.182631195952923E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241249999999997E+01	    0.944745741083392E+02	    0.247667908300407E-03	    0.732479679918133E-03	    0.505702774583123E-04	    0.834517159613454E-04	    0.211253650268248E+01	    0.638888621430364E-01	    0.182631195952923E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241299999999997E+01	    0.944745741083392E+02	    0.248034147547479E-03	    0.732478494142079E-03	    0.506120095295628E-04	    0.834641425010461E-04	    0.211291523084055E+01	    0.638888621359423E-01	    0.182631196038475E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.241299999999997E+01	    0.944745741083392E+02	    0.248034147547479E-03	    0.732478494142079E-03	    0.506120095295628E-04	    0.834641425010461E-04	    0.211291523084055E+01	    0.638888621359423E-01	    0.182631196038475E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241349999999997E+01	    0.944745741083392E+02	    0.248400386794550E-03	    0.732478494142079E-03	    0.506537416008131E-04	    0.834641425010461E-04	    0.211329395899864E+01	    0.638888621359423E-01	    0.182631196038475E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241399999999997E+01	    0.944745741083392E+02	    0.248766625446275E-03	    0.732477303450575E-03	    0.506954798496365E-04	    0.834764976468466E-04	    0.211367270643846E+01	    0.638888621290299E-01	    0.182631196124682E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.241399999999997E+01	    0.944745741083392E+02	    0.248766625446275E-03	    0.732477303450575E-03	    0.506954798496365E-04	    0.834764976468466E-04	    0.211367270643846E+01	    0.638888621290299E-01	    0.182631196124682E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241449999999997E+01	    0.944745741083392E+02	    0.249132864097999E-03	    0.732477303450575E-03	    0.507372180984604E-04	    0.834764976468466E-04	    0.211405145387827E+01	    0.638888621290299E-01	    0.182631196124682E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241499999999997E+01	    0.944745741083392E+02	    0.249499102152504E-03	    0.732476109011298E-03	    0.507789624888946E-04	    0.834887808688460E-04	    0.211443022053253E+01	    0.638888621223250E-01	    0.182631196211732E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.241499999999997E+01	    0.944745741083392E+02	    0.249499102152504E-03	    0.732476109011298E-03	    0.507789624888946E-04	    0.834887808688460E-04	    0.211443022053253E+01	    0.638888621223250E-01	    0.182631196211732E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241549999999997E+01	    0.944745741083392E+02	    0.249865340207012E-03	    0.732476109011298E-03	    0.508207068793289E-04	    0.834887808688460E-04	    0.211480898718681E+01	    0.638888621223250E-01	    0.182631196211732E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241599999999997E+01	    0.944745741083392E+02	    0.250231577662492E-03	    0.732474910958383E-03	    0.508624573753230E-04	    0.835009919884133E-04	    0.211518777298939E+01	    0.638888621157815E-01	    0.182631196299367E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.241599999999997E+01	    0.944745741083392E+02	    0.250231577662492E-03	    0.732474910958383E-03	    0.508624573753230E-04	    0.835009919884133E-04	    0.211518777298939E+01	    0.638888621157815E-01	    0.182631196299367E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.241649999999997E+01	    0.944745741083392E+02	    0.250597815117970E-03	    0.732474910958383E-03	    0.509042078713172E-04	    0.835009919884133E-04	    0.211556655879198E+01	    0.638888621157815E-01	    0.182631196299367E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
